Time,1,2,3,4,5,6
10.0,1.41078,-0.218904,-0.341247,1.832157,1.95451,-0.280075
10.001,1.411172,-0.217335,-0.340071,1.831373,1.954118,-0.278507
10.002,1.41078,-0.215766,-0.33811,1.83098,1.953333,-0.276938
10.003,1.411564,-0.213414,-0.336542,1.829804,1.952941,-0.274978
10.004,1.411172,-0.211845,-0.334581,1.829412,1.952157,-0.273017
10.005,1.411172,-0.210277,-0.333013,1.82902,1.951765,-0.271449
10.006,1.411564,-0.2091,-0.332228,1.828235,1.951765,-0.270664
10.007,1.411564,-0.207924,-0.331836,1.827843,1.951765,-0.269488
10.008,1.411956,-0.20714,-0.331052,1.827451,1.951373,-0.269096
10.009,1.412348,-0.205963,-0.33066,1.827059,1.951765,-0.268312
10.01,1.412348,-0.204787,-0.329876,1.826275,1.951373,-0.267135
10.011,1.41274,-0.203218,-0.329091,1.82549,1.951373,-0.265959
10.012,1.413133,-0.20165,-0.327915,1.824706,1.951373,-0.264782
10.013,1.41274,-0.201258,-0.326739,1.825098,1.950588,-0.263998
10.014,1.412348,-0.200866,-0.326347,1.825098,1.950588,-0.263606
10.015,1.41274,-0.200866,-0.326739,1.824706,1.950588,-0.263606
10.016,1.413525,-0.200866,-0.327915,1.824314,1.951373,-0.26439
10.017,1.413917,-0.200866,-0.328699,1.824314,1.952157,-0.264782
10.018,1.414309,-0.200081,-0.329091,1.823529,1.952549,-0.26439
10.019,1.415093,-0.198905,-0.329091,1.822745,1.952941,-0.263998
10.02,1.415485,-0.197729,-0.329091,1.821961,1.953333,-0.263214
10.021,1.415877,-0.196944,-0.329091,1.821176,1.953725,-0.262822
10.022,1.41627,-0.196552,-0.329091,1.821176,1.953725,-0.262822
10.023,1.41627,-0.196552,-0.329484,1.821176,1.954118,-0.262822
10.024,1.416662,-0.196552,-0.329876,1.820784,1.954118,-0.263214
10.025,1.41627,-0.196944,-0.329876,1.821176,1.954118,-0.263214
10.026,1.416662,-0.196944,-0.330268,1.820784,1.95451,-0.263606
10.027,1.416662,-0.196552,-0.330268,1.820784,1.95451,-0.263214
10.028,1.416662,-0.195768,-0.329484,1.820392,1.954118,-0.26243
10.029,1.416662,-0.194199,-0.328307,1.82,1.954118,-0.260861
10.03,1.417446,-0.191062,-0.326347,1.818431,1.953725,-0.258508
10.031,1.41823,-0.189494,-0.326347,1.817255,1.954118,-0.257724
10.032,1.418622,-0.188318,-0.325562,1.816863,1.954118,-0.25694
10.033,1.41823,-0.187141,-0.324386,1.816471,1.953725,-0.255764
10.034,1.419015,-0.185573,-0.323602,1.815686,1.953725,-0.254587
10.035,1.419015,-0.18322,-0.321641,1.81451,1.953333,-0.252234
10.036,1.419015,-0.181259,-0.31968,1.814118,1.952549,-0.250274
10.037,1.419015,-0.179299,-0.317328,1.813333,1.951765,-0.248313
10.038,1.419015,-0.177338,-0.315759,1.812941,1.951373,-0.246352
10.039,1.419015,-0.175769,-0.314191,1.812157,1.950588,-0.244784
10.04,1.419015,-0.174593,-0.313406,1.811765,1.950588,-0.244
10.041,1.419407,-0.173809,-0.313014,1.811373,1.950588,-0.243215
10.042,1.419015,-0.173809,-0.312622,1.811373,1.950196,-0.243215
10.043,1.419407,-0.173417,-0.312622,1.81098,1.950588,-0.242823
10.044,1.419799,-0.173417,-0.313014,1.81098,1.950588,-0.243215
10.045,1.420583,-0.173417,-0.314583,1.810588,1.951765,-0.244
10.046,1.420975,-0.173417,-0.315759,1.810196,1.952549,-0.244392
10.047,1.421367,-0.173025,-0.316151,1.809804,1.952941,-0.244392
10.048,1.422152,-0.172632,-0.316935,1.809412,1.953725,-0.244784
10.049,1.422152,-0.172632,-0.317328,1.80902,1.953725,-0.244784
10.05,1.422544,-0.171848,-0.317328,1.808627,1.954118,-0.244392
10.051,1.422936,-0.171064,-0.317328,1.807843,1.95451,-0.244
10.052,1.423328,-0.169888,-0.316935,1.807451,1.95451,-0.243215
10.053,1.423328,-0.168711,-0.315759,1.807059,1.954118,-0.242039
10.054,1.42372,-0.166751,-0.314583,1.806275,1.954118,-0.240471
10.055,1.42372,-0.16479,-0.312622,1.80549,1.953333,-0.23851
10.056,1.424112,-0.162437,-0.310661,1.804706,1.952941,-0.236549
10.057,1.424504,-0.160084,-0.309485,1.803922,1.952941,-0.234589
10.058,1.424504,-0.158516,-0.307917,1.803137,1.952157,-0.23302
10.059,1.424896,-0.156163,-0.306348,1.802353,1.952157,-0.231059
10.06,1.424896,-0.152242,-0.302819,1.800784,1.95098,-0.22753
10.061,1.424896,-0.150281,-0.300074,1.800392,1.949804,-0.225178
10.062,1.424504,-0.147928,-0.297329,1.799608,1.948627,-0.222433
10.063,1.424112,-0.14636,-0.294584,1.799608,1.947451,-0.220472
