Time,1,2,3,4,5,6
10.0,1.343726,-0.079306,-0.066366,1.830588,1.817647,-0.07264
10.001,1.345687,-0.075777,-0.066366,1.828235,1.818824,-0.071071
10.002,1.346863,-0.073032,-0.066758,1.826275,1.82,-0.069895
10.003,1.348824,-0.070679,-0.067934,1.824314,1.821569,-0.069111
10.004,1.35,-0.070287,-0.069895,1.823529,1.823137,-0.069895
10.005,1.352353,-0.071071,-0.076561,1.821569,1.827059,-0.073816
10.006,1.353529,-0.07264,-0.08009,1.821569,1.82902,-0.076169
10.007,1.354313,-0.074993,-0.084404,1.821569,1.83098,-0.079698
10.008,1.355098,-0.077345,-0.088325,1.821961,1.832941,-0.082835
10.009,1.356666,-0.079306,-0.09303,1.821569,1.835294,-0.085972
10.01,1.357843,-0.082051,-0.097736,1.821961,1.837647,-0.089893
10.011,1.359019,-0.084012,-0.102834,1.821569,1.840392,-0.093423
10.012,1.360195,-0.085972,-0.107147,1.821569,1.842745,-0.09656
10.013,1.361764,-0.087149,-0.111068,1.820784,1.844706,-0.098912
10.014,1.36294,-0.087149,-0.113813,1.82,1.846667,-0.100481
10.015,1.364509,-0.087149,-0.116166,1.819216,1.848235,-0.101657
10.016,1.366077,-0.085188,-0.117342,1.817647,1.849804,-0.100873
10.017,1.367646,-0.083227,-0.118911,1.815686,1.851373,-0.100873
10.018,1.369606,-0.080875,-0.120479,1.813333,1.853333,-0.100481
10.019,1.371175,-0.078914,-0.121656,1.811765,1.85451,-0.100089
10.02,1.374704,-0.073816,-0.123224,1.807843,1.857255,-0.09852
10.021,1.376273,-0.070679,-0.123224,1.805882,1.858431,-0.096952
10.022,1.377449,-0.067934,-0.123224,1.804314,1.859216,-0.095383
10.023,1.379017,-0.064797,-0.123224,1.802353,1.860392,-0.093815
10.024,1.38137,-0.060876,-0.124009,1.799216,1.862353,-0.092246
10.025,1.383331,-0.058523,-0.125577,1.797255,1.863922,-0.091854
10.026,1.385684,-0.055778,-0.127146,1.794902,1.865882,-0.091462
10.027,1.387644,-0.053426,-0.129498,1.792549,1.868235,-0.091462
10.028,1.390389,-0.051073,-0.132243,1.790196,1.87098,-0.091462
10.029,1.39235,-0.049504,-0.134596,1.788235,1.872941,-0.091854
10.03,1.394703,-0.047936,-0.137341,1.786275,1.875294,-0.092638
10.031,1.396663,-0.046367,-0.140086,1.784314,1.877647,-0.09303
10.032,1.398624,-0.045191,-0.142831,1.782745,1.88,-0.093815
10.033,1.401369,-0.04323,-0.145968,1.780392,1.882745,-0.094599
10.034,1.404114,-0.040877,-0.149497,1.777647,1.885882,-0.094991
10.035,1.410388,-0.035388,-0.156163,1.771765,1.892157,-0.095775
10.036,1.413525,-0.031859,-0.1593,1.768235,1.895294,-0.095383
10.037,1.415877,-0.028722,-0.161261,1.76549,1.897647,-0.094991
10.038,1.419407,-0.0248,-0.163613,1.761961,1.900784,-0.094207
10.039,1.421759,-0.021663,-0.165574,1.759216,1.903137,-0.093423
10.04,1.424504,-0.018526,-0.167927,1.756471,1.90549,-0.09303
10.041,1.427249,-0.015781,-0.17028,1.753725,1.908235,-0.092638
10.042,1.429602,-0.013429,-0.172632,1.751373,1.910588,-0.09303
10.043,1.432347,-0.010292,-0.175377,1.748627,1.913333,-0.092638
10.044,1.435092,-0.007154,-0.177338,1.745882,1.915686,-0.091854
10.045,1.437837,-0.003233,-0.179299,1.742353,1.918431,-0.09107
10.046,1.440974,0.00108,-0.181259,1.738824,1.921176,-0.089893
10.047,1.444111,0.005394,-0.18322,1.735294,1.923922,-0.088717
10.048,1.447248,0.009707,-0.185181,1.731765,1.926667,-0.087541
10.049,1.450385,0.013236,-0.187533,1.728627,1.929412,-0.087149
10.05,1.456659,0.019902,-0.193415,1.722353,1.935294,-0.086756
10.051,1.459404,0.022255,-0.196552,1.719608,1.938431,-0.087149
10.052,1.462149,0.025,-0.199297,1.716863,1.941176,-0.087149
10.053,1.464893,0.028529,-0.20165,1.713725,1.943922,-0.086364
10.054,1.46803,0.032058,-0.204395,1.710588,1.946667,-0.085972
10.055,1.47156,0.036372,-0.20714,1.706667,1.950196,-0.085188
10.056,1.474697,0.041077,-0.2091,1.703137,1.952941,-0.083619
10.057,1.478226,0.045391,-0.211061,1.699608,1.955686,-0.082835
10.058,1.481363,0.050488,-0.212629,1.695686,1.958431,-0.080875
10.059,1.484892,0.055978,-0.213806,1.691373,1.961176,-0.078522
10.06,1.488029,0.06186,-0.214198,1.687451,1.963137,-0.076169
10.061,1.491558,0.068526,-0.214982,1.682745,1.965882,-0.073032
10.062,1.495087,0.0748,-0.215766,1.678431,1.968627,-0.070287
10.063,1.499009,0.081074,-0.216943,1.673725,1.971373,-0.067934
10.064,1.502146,0.086564,-0.218119,1.669804,1.974118,-0.065582
10.065,1.509204,0.096759,-0.221648,1.661569,1.98,-0.062445
10.066,1.511949,0.100289,-0.224001,1.658431,1.982745,-0.06166
10.067,1.514302,0.103818,-0.225178,1.655686,1.984706,-0.060484
10.068,1.516654,0.106955,-0.226746,1.653333,1.986667,-0.0597
10.069,1.519007,0.111268,-0.227138,1.650196,1.988235,-0.057739
10.07,1.520968,0.114797,-0.22753,1.647843,1.989804,-0.05617
10.071,1.523321,0.119111,-0.22753,1.644706,1.991373,-0.05421
10.072,1.525673,0.123816,-0.22753,1.641569,1.992941,-0.051857
10.073,1.528026,0.128522,-0.22753,1.638431,1.99451,-0.049504
10.074,1.529987,0.132835,-0.227138,1.635686,1.995686,-0.046759
10.075,1.531555,0.137933,-0.22557,1.632941,1.996078,-0.043622
10.076,1.533124,0.142246,-0.224001,1.630588,1.996471,-0.040877
10.077,1.5343,0.14656,-0.222041,1.628235,1.996863,-0.03774
10.078,1.535084,0.151265,-0.219688,1.625882,1.996863,-0.033819
10.079,1.535869,0.155579,-0.216551,1.624314,1.996078,-0.03029
10.08,1.536653,0.163813,-0.209885,1.620784,1.99451,-0.02284
10.081,1.536653,0.16695,-0.206748,1.62,1.993333,-0.019703
10.082,1.536653,0.170087,-0.203611,1.618824,1.992157,-0.016566
10.083,1.536261,0.171656,-0.201258,1.618431,1.991373,-0.014997
10.084,1.536261,0.173224,-0.199297,1.618039,1.990588,-0.013429
10.085,1.535869,0.174401,-0.197336,1.618039,1.989412,-0.011468
10.086,1.535084,0.174401,-0.19616,1.618431,1.988627,-0.011076
10.087,1.534692,0.174401,-0.195376,1.618824,1.988235,-0.010684
10.088,1.533908,0.174009,-0.193807,1.619608,1.987059,-0.010292
10.089,1.532732,0.173224,-0.192239,1.620392,1.985882,-0.009507
10.09,1.531555,0.17244,-0.19067,1.621569,1.984314,-0.009507
10.091,1.529987,0.171656,-0.18871,1.622745,1.982745,-0.008723
10.092,1.528418,0.170087,-0.186749,1.624314,1.981176,-0.008331
10.093,1.526458,0.168911,-0.184396,1.625882,1.979216,-0.007939
10.094,1.524497,0.167342,-0.181651,1.627843,1.976863,-0.007154
10.095,1.520576,0.16499,-0.176554,1.631373,1.972549,-0.005978
