Time,1,2,3,4,5,6
0.0,0.941795,0.518297,1.335099,1.899216,1.082745,0.926502
0.001,0.940619,0.511631,1.330394,1.901961,1.083529,0.921012
0.002,0.939834,0.50418,1.324512,1.905098,1.085098,0.914346
0.003,0.93905,0.495946,1.317846,1.908627,1.086667,0.906896
0.004,0.938266,0.486927,1.310395,1.911765,1.088627,0.898661
0.005,0.937089,0.477908,1.303729,1.915686,1.090196,0.890818
0.006,0.936697,0.471241,1.298239,1.918431,1.091765,0.884544
0.007,0.936305,0.467712,1.295494,1.919608,1.092157,0.881407
0.008,0.936305,0.467712,1.295494,1.919608,1.092157,0.881407
0.009,0.935521,0.467712,1.297063,1.920392,1.091373,0.882191
0.01,0.935521,0.470065,1.299808,1.919608,1.090196,0.884936
0.011,0.935129,0.470065,1.300592,1.92,1.089804,0.885328
0.012,0.935129,0.470065,1.300592,1.92,1.089804,0.885328
0.013,0.934344,0.466536,1.298239,1.921569,1.090196,0.882191
0.014,0.933168,0.461438,1.295102,1.923922,1.090588,0.87827
0.015,0.930423,0.450459,1.290004,1.929412,1.090196,0.870036
0.016,0.928463,0.445753,1.288828,1.932157,1.089412,0.867291
0.017,0.926894,0.442224,1.288436,1.93451,1.088627,0.86533
0.018,0.926894,0.441832,1.288044,1.93451,1.088627,0.864938
0.019,0.926894,0.441832,1.288044,1.93451,1.088627,0.864938
0.02,0.92807,0.444185,1.288044,1.932941,1.089412,0.866114
0.021,0.929639,0.446537,1.28726,1.93098,1.09098,0.866898
0.022,0.930423,0.446537,1.285691,1.930588,1.091765,0.866114
0.023,0.9316,0.446537,1.28373,1.930196,1.092941,0.864938
0.024,0.930815,0.4434,1.282162,1.931765,1.092941,0.862585
0.025,0.929247,0.439087,1.280985,1.934118,1.092549,0.85984
0.026,0.927678,0.43595,1.280985,1.936078,1.091373,0.858272
0.027,0.927286,0.43595,1.28177,1.936471,1.09098,0.858664
0.028,0.92611,0.436342,1.284515,1.937255,1.08902,0.860232
0.029,0.924933,0.438695,1.28922,1.937255,1.086667,0.863761
0.03,0.920228,0.442224,1.301768,1.938824,1.079608,0.871996
0.031,0.917875,0.442224,1.306866,1.940784,1.076078,0.874349
0.032,0.914346,0.440263,1.311571,1.943529,1.072549,0.875917
