Time,1,2,3,4,5,6
10.0,1.442542,-0.343208,-0.528292,1.852549,2.037647,-0.43575
10.001,1.44215,-0.343208,-0.527508,1.852549,2.037255,-0.435358
10.002,1.441366,-0.3436,-0.526724,1.853333,2.036471,-0.434966
10.003,1.440582,-0.344384,-0.52594,1.854118,2.035686,-0.434966
10.004,1.440189,-0.345169,-0.525547,1.854902,2.035294,-0.435358
10.005,1.438621,-0.347914,-0.525547,1.856471,2.034118,-0.436534
10.006,1.438229,-0.34909,-0.525547,1.857255,2.033725,-0.437319
10.007,1.437837,-0.349874,-0.525547,1.858039,2.033725,-0.437711
10.008,1.437052,-0.350658,-0.525155,1.858431,2.032941,-0.437711
10.009,1.43666,-0.351051,-0.524763,1.858824,2.032549,-0.437711
10.01,1.435876,-0.351835,-0.523979,1.859608,2.031765,-0.437711
10.011,1.435484,-0.351835,-0.523195,1.86,2.031373,-0.437319
10.012,1.435092,-0.352619,-0.523195,1.860392,2.03098,-0.437711
10.013,1.4347,-0.353403,-0.523195,1.861176,2.03098,-0.438103
10.014,1.434307,-0.354972,-0.523587,1.861961,2.030588,-0.439279
10.015,1.433131,-0.357325,-0.524371,1.863137,2.030196,-0.440848
10.016,1.433131,-0.358893,-0.525547,1.863922,2.030588,-0.442024
10.017,1.433131,-0.361246,-0.527508,1.864706,2.03098,-0.444377
10.018,1.432347,-0.363991,-0.529469,1.865882,2.031373,-0.44673
10.019,1.432347,-0.365951,-0.531037,1.866667,2.031765,-0.448298
10.02,1.432347,-0.369873,-0.534959,1.868235,2.033333,-0.45222
10.021,1.432347,-0.371833,-0.536527,1.868627,2.033725,-0.45418
10.022,1.432739,-0.373402,-0.53888,1.86902,2.03451,-0.456141
10.023,1.432739,-0.375755,-0.542017,1.869804,2.036078,-0.458886
10.024,1.433523,-0.380068,-0.547507,1.870588,2.038039,-0.463591
10.025,1.434307,-0.387126,-0.555741,1.872549,2.041176,-0.471434
10.026,1.4347,-0.39693,-0.566721,1.875686,2.04549,-0.481629
10.027,1.435092,-0.40987,-0.580445,1.879608,2.050196,-0.494962
10.028,1.436268,-0.425163,-0.598091,1.883922,2.056863,-0.511431
10.029,1.437445,-0.443593,-0.618874,1.889412,2.064706,-0.531037
10.03,1.439797,-0.463199,-0.642794,1.894118,2.074118,-0.552996
10.031,1.44215,-0.484374,-0.669458,1.899608,2.084706,-0.576916
10.032,1.446463,-0.505157,-0.698084,1.903922,2.096863,-0.60162
10.033,1.450777,-0.526724,-0.72867,1.908235,2.110196,-0.627501
10.034,1.456267,-0.547507,-0.76004,1.911373,2.123922,-0.653773
10.035,1.467246,-0.585935,-0.820428,1.916863,2.151373,-0.703181
10.036,1.472344,-0.602797,-0.847877,1.919216,2.164314,-0.725141
10.037,1.477049,-0.617698,-0.872189,1.920784,2.175294,-0.744747
10.038,1.481363,-0.629461,-0.892579,1.921961,2.185098,-0.760824
10.039,1.484892,-0.636128,-0.906696,1.921569,2.192157,-0.771412
10.04,1.486853,-0.636128,-0.910225,1.920392,2.19451,-0.77298
10.041,1.490774,-0.628677,-0.910225,1.915294,2.197255,-0.769451
10.042,1.493127,-0.610639,-0.897285,1.907843,2.19451,-0.753766
10.043,1.497048,-0.580445,-0.874541,1.895294,2.189412,-0.727493
10.044,1.501361,-0.540056,-0.843171,1.878824,2.181961,-0.691418
10.045,1.50842,-0.487511,-0.805135,1.856471,2.174118,-0.646323
10.046,1.517831,-0.423986,-0.759648,1.82902,2.165098,-0.591817
10.047,1.528418,-0.347914,-0.705142,1.797255,2.154118,-0.526332
10.048,1.540966,-0.258508,-0.641225,1.758824,2.141176,-0.449475
10.049,1.554299,-0.156555,-0.565545,1.716078,2.124706,-0.360854
10.05,1.582532,0.079898,-0.385166,1.618431,2.083137,-0.152634
10.051,1.596648,0.204987,-0.28831,1.567451,2.060392,-0.041662
10.052,1.611549,0.332036,-0.191062,1.514902,2.038039,0.070487
10.053,1.626842,0.463791,-0.090286,1.460784,2.01451,0.186557
10.054,1.64488,0.601036,0.011276,1.403137,1.992549,0.306156
10.055,1.663702,0.741418,0.113621,1.343529,1.971373,0.427323
10.056,1.682917,0.880623,0.214398,1.284314,1.950588,0.547314
10.057,1.700954,1.015123,0.312822,1.227451,1.929412,0.663776
10.058,1.715855,1.139035,0.40654,1.176078,1.908235,0.772788
10.059,1.726051,1.24687,0.494377,1.133725,1.885882,0.870428
10.06,1.731148,1.335491,0.573195,1.100784,1.862745,0.954343
10.061,1.730364,1.402545,0.641425,1.078824,1.839608,1.021789
10.062,1.724874,1.447248,0.697499,1.067843,1.817255,1.072373
10.063,1.714287,1.470775,0.74181,1.066667,1.795686,1.106096
10.064,1.697425,1.470775,0.775141,1.078039,1.773725,1.122958
10.065,1.65782,1.432739,0.816706,1.117255,1.733333,1.124526
10.066,1.632332,1.39235,0.827294,1.147451,1.712941,1.109626
10.067,1.603707,1.339413,0.831999,1.184314,1.691765,1.085706
10.068,1.569199,1.27079,0.831999,1.230196,1.66902,1.051199
10.069,1.529987,1.186875,0.826509,1.284314,1.644706,1.006496
10.07,1.487637,1.090803,0.815138,1.344706,1.620392,0.952774
10.071,1.442934,0.985321,0.798668,1.409412,1.596078,0.891603
10.072,1.3998,0.87631,0.775925,1.47451,1.574902,0.826117
10.073,1.36098,0.768474,0.746123,1.536471,1.558824,0.757103
10.074,1.327649,0.664168,0.709263,1.593725,1.548627,0.68652
10.075,1.300592,0.565744,0.664953,1.644706,1.54549,0.615152
10.076,1.279809,0.473594,0.613976,1.68902,1.548627,0.543785
10.077,1.264516,0.387326,0.558686,1.728235,1.556863,0.47281
10.078,1.253929,0.30694,0.499867,1.761961,1.56902,0.403403
10.079,1.246478,0.232044,0.439087,1.791765,1.584706,0.335565
10.08,1.242949,0.100289,0.31439,1.837647,1.623922,0.207339
10.081,1.246478,0.046567,0.254003,1.853333,1.646275,0.150089
10.082,1.252752,0.000688,0.195183,1.864314,1.670196,0.097936
10.083,1.262948,-0.03774,0.136364,1.870588,1.696471,0.049312
10.084,1.27628,-0.070287,0.077153,1.872549,1.725098,0.003433
10.085,1.292749,-0.096952,0.017942,1.870588,1.755686,-0.039309
10.086,1.311179,-0.118127,-0.040093,1.865098,1.787451,-0.078914
10.087,1.330786,-0.13538,-0.096168,1.858039,1.818824,-0.115774
10.088,1.35,-0.149497,-0.149497,1.849804,1.849804,-0.149497
10.089,1.368038,-0.163221,-0.199689,1.841961,1.878431,-0.181259
10.09,1.384899,-0.177338,-0.247137,1.835686,1.90549,-0.212237
10.091,1.398624,-0.193415,-0.291055,1.831765,1.929412,-0.242039
10.092,1.409996,-0.211845,-0.331836,1.830588,1.950588,-0.271449
10.093,1.41823,-0.232236,-0.369088,1.831765,1.968627,-0.300466
10.094,1.423328,-0.254587,-0.402027,1.835686,1.983137,-0.328307
10.095,1.428033,-0.29929,-0.455749,1.847451,2.003922,-0.377323
10.096,1.427641,-0.320857,-0.476532,1.854902,2.010588,-0.398498
10.097,1.426465,-0.340071,-0.493393,1.861961,2.015294,-0.416536
10.098,1.424504,-0.357717,-0.507117,1.869412,2.018824,-0.432221
10.099,1.422544,-0.372618,-0.518489,1.875294,2.021176,-0.445553
10.1,1.420583,-0.385166,-0.527116,1.880784,2.022745,-0.456141
10.101,1.419799,-0.394969,-0.534959,1.884706,2.024706,-0.464768
10.102,1.418622,-0.403204,-0.541233,1.888235,2.026275,-0.472218
10.103,1.418622,-0.409086,-0.546722,1.890196,2.027843,-0.477708
10.104,1.419015,-0.413399,-0.552212,1.891373,2.030196,-0.482806
10.105,1.420191,-0.416928,-0.55731,1.892157,2.032549,-0.487119
10.106,1.421367,-0.420065,-0.563192,1.892157,2.035294,-0.491432
10.107,1.422936,-0.42281,-0.569074,1.892157,2.038431,-0.495746
10.108,1.424896,-0.425163,-0.57574,1.891373,2.041961,-0.500451
10.109,1.426857,-0.428692,-0.582798,1.891373,2.04549,-0.505549
10.11,1.430386,-0.436927,-0.598091,1.891765,2.052941,-0.517313
10.111,1.431955,-0.44124,-0.605542,1.892157,2.056471,-0.523195
10.112,1.433523,-0.445553,-0.6126,1.892549,2.059608,-0.529077
10.113,1.433915,-0.449867,-0.61809,1.893725,2.061961,-0.533782
10.114,1.435092,-0.453004,-0.623187,1.894118,2.064314,-0.538096
10.115,1.435092,-0.455749,-0.626324,1.894902,2.06549,-0.54084
10.116,1.435484,-0.457317,-0.628285,1.895294,2.066275,-0.542801
10.117,1.435092,-0.457709,-0.628677,1.895294,2.066275,-0.543193
10.118,1.435092,-0.457709,-0.628677,1.895294,2.066275,-0.543193
10.119,1.435484,-0.456925,-0.627893,1.894902,2.066275,-0.542409
10.12,1.435484,-0.455357,-0.626716,1.89451,2.065882,-0.54084
10.121,1.435876,-0.453788,-0.62554,1.893725,2.06549,-0.539664
10.122,1.435876,-0.451827,-0.624364,1.892941,2.06549,-0.538096
10.123,1.43666,-0.450259,-0.623972,1.892157,2.065882,-0.536919
10.124,1.437445,-0.449083,-0.623972,1.891373,2.066275,-0.536527
10.125,1.439013,-0.447514,-0.62554,1.889412,2.067843,-0.536527
10.126,1.439797,-0.447514,-0.627501,1.88902,2.06902,-0.537311
