Time,1,2,3,4,5,6
10.0,1.296671,-0.265567,-0.158516,1.923922,1.816863,-0.211845
10.001,1.298239,-0.263214,-0.158908,1.922353,1.818039,-0.211061
10.002,1.3002,-0.259685,-0.159692,1.919608,1.819608,-0.209492
10.003,1.302945,-0.255371,-0.160476,1.916471,1.821569,-0.207924
10.004,1.305297,-0.250274,-0.160476,1.913333,1.823529,-0.205179
10.005,1.308042,-0.245176,-0.160476,1.909804,1.825098,-0.202826
10.006,1.309611,-0.240471,-0.159692,1.907059,1.825882,-0.200081
10.007,1.311179,-0.237726,-0.159692,1.905098,1.827059,-0.198513
10.008,1.311179,-0.237726,-0.159692,1.905098,1.827059,-0.198513
10.009,1.311179,-0.238118,-0.160476,1.905098,1.827451,-0.199297
10.01,1.311179,-0.239686,-0.161653,1.905882,1.827843,-0.200474
10.011,1.311571,-0.240078,-0.162829,1.90549,1.828235,-0.201258
10.012,1.311964,-0.240078,-0.163613,1.90549,1.82902,-0.20165
10.013,1.313532,-0.238118,-0.16479,1.903529,1.830196,-0.201258
10.014,1.315101,-0.235765,-0.165966,1.901569,1.831765,-0.200474
10.015,1.320983,-0.230275,-0.171456,1.896078,1.837255,-0.200474
10.016,1.323727,-0.228315,-0.174985,1.893725,1.840392,-0.20165
10.017,1.325688,-0.227138,-0.178122,1.891765,1.842745,-0.202434
10.018,1.326864,-0.226746,-0.180475,1.89098,1.844706,-0.203611
10.019,1.327649,-0.226354,-0.181651,1.890196,1.84549,-0.204003
10.02,1.328041,-0.225962,-0.181651,1.889804,1.84549,-0.203611
10.021,1.327649,-0.225178,-0.180083,1.889804,1.844706,-0.202434
10.022,1.327649,-0.223217,-0.178122,1.889412,1.844314,-0.200474
10.023,1.327649,-0.22008,-0.175377,1.888235,1.843529,-0.197729
10.024,1.328433,-0.215766,-0.172632,1.886275,1.843137,-0.194199
10.025,1.329217,-0.211061,-0.169495,1.883922,1.842353,-0.190278
10.026,1.330786,-0.205571,-0.166751,1.881176,1.842353,-0.185965
10.027,1.33157,-0.20165,-0.164398,1.879608,1.842353,-0.182828
10.028,1.332354,-0.198121,-0.162829,1.877647,1.842353,-0.180475
10.029,1.333531,-0.195376,-0.161653,1.876078,1.842353,-0.178514
10.03,1.333531,-0.191062,-0.158124,1.87451,1.841569,-0.174593
10.031,1.333531,-0.189886,-0.156163,1.87451,1.840784,-0.173025
10.032,1.332746,-0.18871,-0.15381,1.87451,1.839216,-0.171064
10.033,1.332354,-0.187141,-0.15185,1.874118,1.838824,-0.169495
10.034,1.331962,-0.186357,-0.150281,1.874118,1.838039,-0.168319
10.035,1.331178,-0.185573,-0.147928,1.874118,1.836471,-0.166751
