Time,1,2,3,4,5,6
0.0,0.879447,0.542609,1.484108,1.932941,0.991373,1.013162
0.001,0.887681,0.552804,1.478226,1.923922,0.998824,1.015515
0.002,0.894347,0.561431,1.472736,1.916471,1.00549,1.017083
0.003,0.901406,0.568881,1.466462,1.909412,1.012157,1.017476
0.004,0.907288,0.574763,1.46058,1.903529,1.018039,1.017476
0.005,0.917875,0.585743,1.449993,1.892549,1.028627,1.017868
0.006,0.922581,0.59084,1.445679,1.887843,1.033333,1.01826
0.007,0.927678,0.59633,1.441366,1.882745,1.038039,1.018652
0.008,0.932384,0.602604,1.438229,1.877647,1.041961,1.02022
0.009,0.937089,0.60927,1.435876,1.872157,1.045882,1.022181
0.01,0.941403,0.616721,1.433915,1.866667,1.049804,1.025318
0.011,0.946108,0.624171,1.431955,1.860784,1.053333,1.027671
0.012,0.950814,0.631622,1.430386,1.855686,1.056863,1.030808
0.013,0.954735,0.637896,1.428818,1.850588,1.06,1.033161
0.014,0.958264,0.644562,1.428426,1.846275,1.062745,1.036298
0.015,0.962186,0.651228,1.427641,1.841569,1.06549,1.039435
0.016,0.965715,0.658679,1.427641,1.836471,1.067843,1.042964
0.017,0.969244,0.666521,1.428426,1.831373,1.069804,1.047277
0.018,0.972381,0.673972,1.429602,1.827059,1.071765,1.051591
0.019,0.975126,0.680638,1.430386,1.822745,1.073333,1.055512
0.02,0.979047,0.690049,1.432739,1.817255,1.074902,1.061002
0.021,0.980223,0.693186,1.432739,1.815294,1.076078,1.062962
0.022,0.982184,0.695539,1.43117,1.813333,1.077647,1.063355
0.023,0.984537,0.695539,1.427249,1.811765,1.080392,1.061002
0.024,0.986497,0.69397,1.420975,1.81098,1.083922,1.057473
0.025,0.988458,0.690049,1.413133,1.81098,1.087843,1.051591
0.026,0.990419,0.684167,1.403722,1.811373,1.092157,1.043748
0.027,0.991987,0.677893,1.39431,1.812549,1.096471,1.035906
0.028,0.993164,0.672011,1.385684,1.813725,1.100392,1.028847
0.029,0.99434,0.667305,1.378625,1.81451,1.103529,1.022965
0.03,0.995516,0.662992,1.372743,1.815294,1.105882,1.017868
0.031,0.995516,0.658286,1.367646,1.816863,1.107843,1.01277
0.032,0.995124,0.65162,1.361764,1.819216,1.109412,1.006496
0.033,0.993948,0.641033,1.353137,1.823529,1.111765,0.997085
0.034,0.992379,0.626132,1.341765,1.829804,1.114118,0.983753
0.035,0.98689,0.585743,1.311964,1.846667,1.120784,0.948853
0.036,0.985321,0.565352,1.295494,1.85451,1.124706,0.930031
0.037,0.983753,0.545746,1.279025,1.862353,1.129412,0.912385
0.038,0.982576,0.527316,1.262948,1.86902,1.133725,0.895132
0.039,0.981792,0.508886,1.245302,1.875686,1.139608,0.877094
0.04,0.981008,0.488887,1.226872,1.882745,1.145098,0.85788
0.041,0.980223,0.466144,1.205697,1.89098,1.151765,0.83592
0.042,0.979047,0.437911,1.180209,1.901176,1.159216,0.808864
0.043,0.976694,0.403796,1.150407,1.914118,1.167843,0.777101
0.044,0.974342,0.366543,1.118252,1.928235,1.176863,0.742202
0.045,0.97042,0.326154,1.085706,1.944314,1.185098,0.705734
0.046,0.966107,0.284589,1.052767,1.961176,1.192941,0.668482
0.047,0.961793,0.242631,1.019044,1.977647,1.201569,0.630838
0.048,0.958656,0.201065,0.984145,1.993725,1.21098,0.592409
0.049,0.955912,0.16146,0.949637,2.008627,1.220784,0.555549
0.05,0.953559,0.09323,0.886897,2.033333,1.24,0.490064
0.051,0.95199,0.064997,0.861409,2.043529,1.247451,0.463007
0.052,0.950422,0.042254,0.841802,2.052157,1.252941,0.441832
0.053,0.948461,0.026569,0.830038,2.058824,1.255686,0.428107
0.054,0.945324,0.020687,0.830038,2.062745,1.253725,0.425363
0.055,0.942971,0.020687,0.834744,2.064314,1.250588,0.427715
0.056,0.940226,0.031666,0.851606,2.062745,1.242745,0.44144
0.057,0.937482,0.050488,0.875917,2.058039,1.232941,0.463007
0.058,0.934737,0.075584,0.906111,2.051373,1.221176,0.490848
0.059,0.932384,0.103818,0.93905,2.043529,1.208627,0.521434
0.06,0.929639,0.133619,0.974342,2.035686,1.194902,0.55398
0.061,0.926502,0.162245,1.009241,2.028235,1.181176,0.585743
0.062,0.923365,0.190478,1.04414,2.020784,1.167451,0.617113
0.063,0.919444,0.218319,1.079432,2.014118,1.153333,0.648875
0.064,0.91513,0.24616,1.1159,2.007843,1.138039,0.68103
0.065,0.905327,0.303803,1.193933,1.995294,1.10549,0.748868
0.066,0.899837,0.33282,1.233146,1.98902,1.08902,0.782983
0.067,0.895524,0.360269,1.269614,1.982745,1.073725,0.814745
0.068,0.891603,0.383797,1.300984,1.977647,1.060784,0.842194
0.069,0.888073,0.403011,1.326864,1.973333,1.049804,0.864938
0.07,0.884936,0.415559,1.346471,1.971765,1.040784,0.881015
0.071,0.879839,0.419873,1.360195,1.973333,1.033333,0.890034
0.072,0.87631,0.419873,1.367254,1.975686,1.028627,0.893563
0.073,0.871996,0.411246,1.367254,1.981569,1.02549,0.88925
0.074,0.868075,0.395953,1.360195,1.989412,1.025098,0.877878
0.075,0.864546,0.376347,1.347647,1.998039,1.027059,0.861801
0.076,0.861801,0.353995,1.330394,2.007451,1.03098,0.842194
0.077,0.85984,0.331644,1.311964,2.016078,1.036078,0.821804
0.078,0.858664,0.310469,1.293141,2.023922,1.041569,0.801805
0.079,0.858272,0.290471,1.274319,2.03098,1.047451,0.782199
0.08,0.85788,0.255179,1.23942,2.042745,1.058824,0.747299
0.081,0.858664,0.239886,1.223343,2.047451,1.064314,0.731614
0.082,0.860232,0.227338,1.207265,2.050588,1.07098,0.717106
0.083,0.861801,0.216751,1.193149,2.052941,1.076863,0.70495
0.084,0.864546,0.208908,1.180209,2.054118,1.082745,0.694362
0.085,0.867291,0.203026,1.168837,2.054118,1.088627,0.685735
